data,regiao,classe,consumo,consumidores
2013-01-11,Centro-Oeste,Comercial,612093.0,496140
2013-01-11,Centro-Oeste,Industrial,805936.0,42430
2013-01-11,Centro-Oeste,Outros,358003.0,53193
2013-01-11,Centro-Oeste,Residencial,913837.0,4732771
2013-01-11,Centro-Oeste,Rural,213615.0,435138
2013-01-11,Nordeste,Comercial,1106281.0,1214596
2013-01-11,Nordeste,Industrial,2307338.0,66159
2013-01-11,Nordeste,Outros,828722.0,253789
2013-01-11,Nordeste,Residencial,2072616.0,16889662
2013-01-11,Nordeste,Rural,444744.0,1145746
2013-01-11,Norte,Comercial,394478.0,344967
2013-01-11,Norte,Industrial,1212737.0,12984
2013-01-11,Norte,Outros,293994.5,52142
2013-01-11,Norte,Residencial,675367.0,3683650
2013-01-11,Norte,Rural,65029.0,383388
2013-01-11,Sudeste,Comercial,4049906.0,2440649
2013-01-11,Sudeste,Industrial,8669644.0,232622
2013-01-11,Sudeste,Outros,1967941.0,247981
2013-01-11,Sudeste,Residencial,5420982.0,29357901
2013-01-11,Sudeste,Rural,657500.0,1283729
2013-01-11,Sul,Comercial,1219401.0,931070
2013-01-11,Sul,Industrial,2814731.0,230285
2013-01-11,Sul,Outros,532224.0,115398
2013-01-11,Sul,Residencial,1628086.0,9001607
2013-01-11,Sul,Rural,655084.0,957765
2013-01-12,Centro-Oeste,Comercial,604773.0,497347
2013-01-12,Centro-Oeste,Industrial,767873.0,42433
2013-01-12,Centro-Oeste,Outros,371859.0,53401
2013-01-12,Centro-Oeste,Residencial,885062.0,4750096
2013-01-12,Centro-Oeste,Rural,186506.0,435793
2013-01-12,Nordeste,Comercial,1115960.0,1218210
2013-01-12,Nordeste,Industrial,2330512.0,66123
2013-01-12,Nordeste,Outros,827109.0,254795
2013-01-12,Nordeste,Residencial,2075421.0,16948955
2013-01-12,Nordeste,Rural,384758.0,1136656
2013-01-12,Norte,Comercial,400897.0,345937
2013-01-12,Norte,Industrial,1288230.0,12986
2013-01-12,Norte,Outros,298919.2,52055
2013-01-12,Norte,Residencial,683978.0,3703328
2013-01-12,Norte,Rural,66711.0,383681
2013-01-12,Sudeste,Comercial,4171501.0,2449847
2013-01-12,Sudeste,Industrial,8256004.0,232540
2013-01-12,Sudeste,Outros,1956978.0,246780
2013-01-12,Sudeste,Residencial,5407419.0,29431624
2013-01-12,Sudeste,Rural,589922.0,1285676
2013-01-12,Sul,Comercial,1279086.0,933310
2013-01-12,Sul,Industrial,2678820.0,230388
2013-01-12,Sul,Outros,527121.0,115822
2013-01-12,Sul,Residencial,1653801.0,9028327
2013-01-12,Sul,Rural,747158.0,958093
2014-01-01,Centro-Oeste,Comercial,590863.0,498088
2014-01-01,Centro-Oeste,Industrial,713066.0,42446
2014-01-01,Centro-Oeste,Outros,344809.0,53472
2014-01-01,Centro-Oeste,Residencial,920875.0,4764005
2014-01-01,Centro-Oeste,Rural,185319.0,437404
2014-01-01,Nordeste,Comercial,1120445.0,1223769
2014-01-01,Nordeste,Industrial,2323979.0,65934
2014-01-01,Nordeste,Outros,813526.0,259538
2014-01-01,Nordeste,Residencial,2222412.0,17007637
2014-01-01,Nordeste,Rural,406066.0,1151707
2014-01-01,Norte,Comercial,364824.0,346988
2014-01-01,Norte,Industrial,1246234.0,12951
2014-01-01,Norte,Outros,270303.0,52325
2014-01-01,Norte,Residencial,651827.0,3724930
2014-01-01,Norte,Rural,67784.0,384187
2014-01-01,Sudeste,Comercial,4297545.0,2454383
2014-01-01,Sudeste,Industrial,7830818.0,232821
2014-01-01,Sudeste,Outros,1991424.0,246299
2014-01-01,Sudeste,Residencial,5991046.0,29489741
2014-01-01,Sudeste,Rural,593507.0,1286867
2014-01-01,Sul,Comercial,1371375.0,936193
2014-01-01,Sul,Industrial,2422689.0,230521
2014-01-01,Sul,Outros,542815.0,115455
2014-01-01,Sul,Residencial,2012159.0,9060998
2014-01-01,Sul,Rural,984049.0,958158
2014-01-02,Centro-Oeste,Comercial,607802.0,498992
2014-01-02,Centro-Oeste,Industrial,731557.0,42468
2014-01-02,Centro-Oeste,Outros,357852.0,53636
2014-01-02,Centro-Oeste,Residencial,874137.0,4782875
2014-01-02,Centro-Oeste,Rural,201660.0,436886
2014-01-02,Nordeste,Comercial,1116123.0,1228064
2014-01-02,Nordeste,Industrial,2195186.0,65750
2014-01-02,Nordeste,Outros,795399.0,259864
2014-01-02,Nordeste,Residencial,2115977.0,17060434
2014-01-02,Nordeste,Rural,398214.0,1147888
2014-01-02,Norte,Comercial,356026.0,347998
2014-01-02,Norte,Industrial,1152125.0,12955
2014-01-02,Norte,Outros,263695.0,52552
2014-01-02,Norte,Residencial,640104.0,3746262
2014-01-02,Norte,Rural,65023.0,384503
2014-01-02,Sudeste,Comercial,4571717.0,2453530
2014-01-02,Sudeste,Industrial,8268487.0,233462
2014-01-02,Sudeste,Outros,2034807.3,248654
2014-01-02,Sudeste,Residencial,6082595.0,29613355
2014-01-02,Sudeste,Rural,695352.0,1289389
2014-01-02,Sul,Comercial,1552666.0,937050
2014-01-02,Sul,Industrial,2759996.0,230301
2014-01-02,Sul,Outros,563422.0,115747
2014-01-02,Sul,Residencial,2166045.0,9081633
2014-01-02,Sul,Rural,977465.0,958649
2014-01-03,Centro-Oeste,Comercial,602341.0,499653
2014-01-03,Centro-Oeste,Industrial,760217.0,42632
2014-01-03,Centro-Oeste,Outros,340191.0,53733
2014-01-03,Centro-Oeste,Residencial,876245.0,4798854
2014-01-03,Centro-Oeste,Rural,197655.0,438045
2014-01-03,Nordeste,Comercial,1123509.0,1229323
2014-01-03,Nordeste,Industrial,2363825.0,65506
2014-01-03,Nordeste,Outros,841979.0,260701
2014-01-03,Nordeste,Residencial,2152217.0,17114390
2014-01-03,Nordeste,Rural,376022.0,1152761
2014-01-03,Norte,Comercial,366477.0,348961
2014-01-03,Norte,Industrial,1245479.0,12903
2014-01-03,Norte,Outros,271035.0,52400
2014-01-03,Norte,Residencial,665706.0,3772817
2014-01-03,Norte,Rural,63970.0,384535
2014-01-03,Sudeste,Comercial,4297438.0,2445623
2014-01-03,Sudeste,Industrial,8004471.0,233158
2014-01-03,Sudeste,Outros,1998569.0,249270
2014-01-03,Sudeste,Residencial,5783428.0,29668816
2014-01-03,Sudeste,Rural,633637.0,1290777
2014-01-03,Sul,Comercial,1354454.0,940874
2014-01-03,Sul,Industrial,2709287.0,230076
2014-01-03,Sul,Outros,543518.0,115795
2014-01-03,Sul,Residencial,1810905.0,9108310
2014-01-03,Sul,Rural,863760.0,958953
2014-01-04,Centro-Oeste,Comercial,607386.0,499985
2014-01-04,Centro-Oeste,Industrial,777727.0,42624
2014-01-04,Centro-Oeste,Outros,359869.0,53914
2014-01-04,Centro-Oeste,Residencial,868377.0,4813241
2014-01-04,Centro-Oeste,Rural,192501.0,437458
2014-01-04,Nordeste,Comercial,1130430.0,1231974
2014-01-04,Nordeste,Industrial,2255959.0,65404
2014-01-04,Nordeste,Outros,828416.0,260871
2014-01-04,Nordeste,Residencial,2127397.0,17160615
2014-01-04,Nordeste,Rural,341447.0,1149615
2014-01-04,Norte,Comercial,372337.0,350191
2014-01-04,Norte,Industrial,1229091.0,12956
2014-01-04,Norte,Outros,286333.0,52601
2014-01-04,Norte,Residencial,649978.0,3792222
2014-01-04,Norte,Rural,63588.0,384781
2014-01-04,Sudeste,Comercial,4172930.0,2458981
2014-01-04,Sudeste,Industrial,8229468.0,233484
2014-01-04,Sudeste,Outros,1968472.0,248697
2014-01-04,Sudeste,Residencial,5477028.0,29728712
2014-01-04,Sudeste,Rural,604037.0,1292726
2014-01-04,Sul,Comercial,1304682.0,943359
2014-01-04,Sul,Industrial,2768306.0,229032
2014-01-04,Sul,Outros,548353.0,116161
2014-01-04,Sul,Residencial,1657560.0,9131632
2014-01-04,Sul,Rural,728579.0,959152
2014-01-05,Centro-Oeste,Comercial,590316.0,500478
2014-01-05,Centro-Oeste,Industrial,788237.0,42741
2014-01-05,Centro-Oeste,Outros,353368.0,53940
2014-01-05,Centro-Oeste,Residencial,888051.0,4828534
2014-01-05,Centro-Oeste,Rural,226657.0,439029
2014-01-05,Nordeste,Comercial,1110861.0,1241163
2014-01-05,Nordeste,Industrial,2200859.0,65144
2014-01-05,Nordeste,Outros,832914.0,261558
2014-01-05,Nordeste,Residencial,2164510.0,17209896
2014-01-05,Nordeste,Rural,374275.0,1152894
2014-01-05,Norte,Comercial,387384.0,351647
2014-01-05,Norte,Industrial,1258279.0,12923
2014-01-05,Norte,Outros,290680.0,52710
2014-01-05,Norte,Residencial,705888.0,3809165
2014-01-05,Norte,Rural,65096.0,382999
2014-01-05,Sudeste,Comercial,4004548.0,2468626
2014-01-05,Sudeste,Industrial,8002092.0,234056
2014-01-05,Sudeste,Outros,1942803.0,248883
2014-01-05,Sudeste,Residencial,5455670.0,29801845
2014-01-05,Sudeste,Rural,663081.0,1291592
2014-01-05,Sul,Comercial,1210462.0,945737
2014-01-05,Sul,Industrial,2693261.0,229082
2014-01-05,Sul,Outros,539151.0,116469
2014-01-05,Sul,Residencial,1663029.0,9158009
2014-01-05,Sul,Rural,689027.0,959690
2014-01-06,Centro-Oeste,Comercial,561269.0,501894
2014-01-06,Centro-Oeste,Industrial,786638.0,43003
2014-01-06,Centro-Oeste,Outros,355717.0,54205
2014-01-06,Centro-Oeste,Residencial,827154.0,4848365
2014-01-06,Centro-Oeste,Rural,253798.0,438876
2014-01-06,Nordeste,Comercial,1076772.0,1248205
2014-01-06,Nordeste,Industrial,2103024.9,65043
2014-01-06,Nordeste,Outros,801761.0,262143
2014-01-06,Nordeste,Residencial,2035296.0,17247193
2014-01-06,Nordeste,Rural,361304.0,1154331
2014-01-06,Norte,Comercial,389131.0,352930
2014-01-06,Norte,Industrial,1196030.0,12878
2014-01-06,Norte,Outros,297935.0,52891
2014-01-06,Norte,Residencial,693230.0,3826707
2014-01-06,Norte,Rural,67071.0,384167
2014-01-06,Sudeste,Comercial,3705710.0,2467366
2014-01-06,Sudeste,Industrial,7922678.0,233504
2014-01-06,Sudeste,Outros,1845064.0,250149
2014-01-06,Sudeste,Residencial,5106123.0,29836815
2014-01-06,Sudeste,Rural,713552.0,1301342
2014-01-06,Sul,Comercial,1129243.0,948310
2014-01-06,Sul,Industrial,2675047.0,229427
2014-01-06,Sul,Outros,522528.0,116533
2014-01-06,Sul,Residencial,1660066.0,9178721
2014-01-06,Sul,Rural,640331.0,959516
2014-01-07,Centro-Oeste,Comercial,535480.0,503064
2014-01-07,Centro-Oeste,Industrial,800810.0,43119
2014-01-07,Centro-Oeste,Outros,336273.0,54354
2014-01-07,Centro-Oeste,Residencial,784886.0,4866398
2014-01-07,Centro-Oeste,Rural,281497.0,440079
2014-01-07,Nordeste,Comercial,1061101.0,1252009
2014-01-07,Nordeste,Industrial,2234428.0,64305
2014-01-07,Nordeste,Outros,800564.0,262703
2014-01-07,Nordeste,Residencial,2072771.0,17296786
2014-01-07,Nordeste,Rural,385810.0,1159356
2014-01-07,Norte,Comercial,387745.0,354502
2014-01-07,Norte,Industrial,1253372.0,12892
2014-01-07,Norte,Outros,293241.0,53098
2014-01-07,Norte,Residencial,712711.0,3852361
2014-01-07,Norte,Rural,73730.0,383724
2014-01-07,Sudeste,Comercial,3668148.0,2458244
2014-01-07,Sudeste,Industrial,7587191.0,233286
2014-01-07,Sudeste,Outros,1868604.0,251791
2014-01-07,Sudeste,Residencial,5294663.0,29909736
2014-01-07,Sudeste,Rural,711482.0,1299932
2014-01-07,Sul,Comercial,1120099.0,951313
2014-01-07,Sul,Industrial,2677890.0,229532
2014-01-07,Sul,Outros,520049.0,116888
2014-01-07,Sul,Residencial,1690827.0,9204418
2014-01-07,Sul,Rural,631095.0,959792
2014-01-08,Centro-Oeste,Comercial,583005.0,503759
2014-01-08,Centro-Oeste,Industrial,838309.0,43522
2014-01-08,Centro-Oeste,Outros,351655.0,54571
2014-01-08,Centro-Oeste,Residencial,864433.0,4882930
2014-01-08,Centro-Oeste,Rural,291540.0,440728
2014-01-08,Nordeste,Comercial,1085434.0,1256431
2014-01-08,Nordeste,Industrial,2303223.0,63339
2014-01-08,Nordeste,Outros,826521.0,263315
2014-01-08,Nordeste,Residencial,2027166.0,17351781
2014-01-08,Nordeste,Rural,410376.0,1164629
2014-01-08,Norte,Comercial,406366.0,354880
2014-01-08,Norte,Industrial,1253295.0,12897
2014-01-08,Norte,Outros,290559.0,53237
2014-01-08,Norte,Residencial,735422.0,3865158
2014-01-08,Norte,Rural,73390.0,383846
2014-01-08,Sudeste,Comercial,3724566.0,2460221
2014-01-08,Sudeste,Industrial,7958162.0,233110
2014-01-08,Sudeste,Outros,1864573.0,251755
2014-01-08,Sudeste,Residencial,5191948.0,29904703
2014-01-08,Sudeste,Rural,699057.0,1293267
2014-01-08,Sul,Comercial,1190076.0,954797
2014-01-08,Sul,Industrial,2781366.0,229580
2014-01-08,Sul,Outros,543008.0,116085
2014-01-08,Sul,Residencial,1722603.0,9223793
2014-01-08,Sul,Rural,635721.0,958866
2014-01-09,Centro-Oeste,Comercial,618628.0,504685
2014-01-09,Centro-Oeste,Industrial,821318.0,43699
2014-01-09,Centro-Oeste,Outros,379874.0,54815
2014-01-09,Centro-Oeste,Residencial,914142.0,4898637
2014-01-09,Centro-Oeste,Rural,286305.0,441687
2014-01-09,Nordeste,Comercial,1116911.0,1261676
2014-01-09,Nordeste,Industrial,2272311.0,61928
2014-01-09,Nordeste,Outros,838366.0,264015
2014-01-09,Nordeste,Residencial,2060440.0,17392782
2014-01-09,Nordeste,Rural,433367.0,1170189
2014-01-09,Norte,Comercial,427993.0,356425
2014-01-09,Norte,Industrial,1265909.0,12958
2014-01-09,Norte,Outros,314292.0,53391
2014-01-09,Norte,Residencial,755837.0,3890083
2014-01-09,Norte,Rural,72861.0,384300
2014-01-09,Sudeste,Comercial,3836984.0,2467253
2014-01-09,Sudeste,Industrial,7828535.0,233691
2014-01-09,Sudeste,Outros,1907787.0,253149
2014-01-09,Sudeste,Residencial,5194803.0,30050844
2014-01-09,Sudeste,Rural,760898.0,1309714
2014-01-09,Sul,Comercial,1185527.0,958726
2014-01-09,Sul,Industrial,2786801.0,230533
2014-01-09,Sul,Outros,536087.0,116619
2014-01-09,Sul,Residencial,1650393.0,9251798
2014-01-09,Sul,Rural,628607.0,958954
2014-01-10,Centro-Oeste,Comercial,658484.0,505469
2014-01-10,Centro-Oeste,Industrial,779435.0,43944
2014-01-10,Centro-Oeste,Outros,386025.0,55063
2014-01-10,Centro-Oeste,Residencial,1006315.0,4918004
2014-01-10,Centro-Oeste,Rural,287155.0,442279
2014-01-10,Nordeste,Comercial,1167133.0,1266333
2014-01-10,Nordeste,Industrial,2281391.0,59924
2014-01-10,Nordeste,Outros,862341.6,264515
2014-01-10,Nordeste,Residencial,2154008.0,17448121
2014-01-10,Nordeste,Rural,464617.0,1178193
2014-01-10,Norte,Comercial,420243.0,357257
2014-01-10,Norte,Industrial,1256398.0,12883
2014-01-10,Norte,Outros,319665.0,53527
2014-01-10,Norte,Residencial,756891.0,3900310
2014-01-10,Norte,Rural,72679.0,384691
2014-01-10,Sudeste,Comercial,4140729.0,2460302
2014-01-10,Sudeste,Industrial,7822355.0,234101
2014-01-10,Sudeste,Outros,1992052.0,253762
2014-01-10,Sudeste,Residencial,5560649.0,30089407
2014-01-10,Sudeste,Rural,789171.0,1304393
2014-01-10,Sul,Comercial,1228703.0,964471
2014-01-10,Sul,Industrial,2789768.0,230649
2014-01-10,Sul,Outros,562251.0,116825
2014-01-10,Sul,Residencial,1662746.0,9274193
2014-01-10,Sul,Rural,679236.0,959021
2014-01-11,Centro-Oeste,Comercial,663288.0,505875
2014-01-11,Centro-Oeste,Industrial,752973.0,43860
2014-01-11,Centro-Oeste,Outros,400677.0,55137
2014-01-11,Centro-Oeste,Residencial,969551.0,4931110
2014-01-11,Centro-Oeste,Rural,249418.0,442428
2014-01-11,Nordeste,Comercial,1199429.0,1268918
2014-01-11,Nordeste,Industrial,2251591.0,53310
2014-01-11,Nordeste,Outros,858274.4,265029
2014-01-11,Nordeste,Residencial,2172997.0,17500046
2014-01-11,Nordeste,Rural,437326.0,1180283
2014-01-11,Norte,Comercial,412618.0,357535
2014-01-11,Norte,Industrial,1230244.0,12889
2014-01-11,Norte,Outros,304983.0,53592
2014-01-11,Norte,Residencial,745283.0,3911404
2014-01-11,Norte,Rural,69128.0,384254
2014-01-11,Sudeste,Comercial,4335580.0,2452955
2014-01-11,Sudeste,Industrial,8197214.0,233737
2014-01-11,Sudeste,Outros,1990515.0,254322
2014-01-11,Sudeste,Residencial,5714131.0,30106424
2014-01-11,Sudeste,Rural,730670.0,1297474
2014-01-11,Sul,Comercial,1363207.0,972017
2014-01-11,Sul,Industrial,2823739.0,230802
2014-01-11,Sul,Outros,569912.0,117645
2014-01-11,Sul,Residencial,1780429.0,9292545
2014-01-11,Sul,Rural,727549.0,959111
2014-01-12,Centro-Oeste,Comercial,608295.0,506727
2014-01-12,Centro-Oeste,Industrial,720739.0,44069
2014-01-12,Centro-Oeste,Outros,378987.0,55312
2014-01-12,Centro-Oeste,Residencial,897948.0,4951113
2014-01-12,Centro-Oeste,Rural,191830.0,444635
2014-01-12,Nordeste,Comercial,1200076.0,1271442
2014-01-12,Nordeste,Industrial,2204816.0,52244
2014-01-12,Nordeste,Outros,854351.0,265652
2014-01-12,Nordeste,Residencial,2190944.0,17554578
2014-01-12,Nordeste,Rural,409015.0,1176721
2014-01-12,Norte,Comercial,431540.0,358874
2014-01-12,Norte,Industrial,1243764.0,12843
2014-01-12,Norte,Outros,308085.0,53807
2014-01-12,Norte,Residencial,761455.0,3936865
2014-01-12,Norte,Rural,71289.0,385137
2014-01-12,Sudeste,Comercial,4224267.0,2453476
2014-01-12,Sudeste,Industrial,7797703.0,233766
2014-01-12,Sudeste,Outros,1974585.0,253870
2014-01-12,Sudeste,Residencial,5508771.0,30245091
2014-01-12,Sudeste,Rural,593262.0,1313651
2014-01-12,Sul,Comercial,1391738.0,975198
2014-01-12,Sul,Industrial,2680875.0,230780
2014-01-12,Sul,Outros,563328.0,117908
2014-01-12,Sul,Residencial,1801652.0,9318898
2014-01-12,Sul,Rural,828992.0,958813
2015-01-01,Centro-Oeste,Comercial,607356.0,507402
2015-01-01,Centro-Oeste,Industrial,677273.8,43809
2015-01-01,Centro-Oeste,Outros,345099.0,55320
2015-01-01,Centro-Oeste,Residencial,989503.0,4967192
2015-01-01,Centro-Oeste,Rural,191862.0,441522
2015-01-01,Nordeste,Comercial,1185404.0,1274448
2015-01-01,Nordeste,Industrial,2136230.3,52291
2015-01-01,Nordeste,Outros,835950.0,265573
2015-01-01,Nordeste,Residencial,2302666.0,17588290
2015-01-01,Nordeste,Rural,447923.0,1198114
2015-01-01,Norte,Comercial,382900.8,360387
2015-01-01,Norte,Industrial,1236241.4,12871
2015-01-01,Norte,Outros,303082.3,53853
2015-01-01,Norte,Residencial,726570.4,3961831
2015-01-01,Norte,Rural,71863.0,385288
2015-01-01,Sudeste,Comercial,4476630.0,2447292
2015-01-01,Sudeste,Industrial,7344251.2,232750
2015-01-01,Sudeste,Outros,1971691.0,253445
2015-01-01,Sudeste,Residencial,6476567.0,30296256
2015-01-01,Sudeste,Rural,674124.0,1298884
2015-01-01,Sul,Comercial,1423852.0,976261
2015-01-01,Sul,Industrial,2364735.4,230663
2015-01-01,Sul,Outros,564352.2,117184
2015-01-01,Sul,Residencial,2062995.7,9345016
2015-01-01,Sul,Rural,914802.9,953686
2015-01-02,Centro-Oeste,Comercial,618484.0,507984
2015-01-02,Centro-Oeste,Industrial,706405.4,44149
2015-01-02,Centro-Oeste,Outros,363663.0,55350
2015-01-02,Centro-Oeste,Residencial,936289.0,4983829
2015-01-02,Centro-Oeste,Rural,253274.0,446530
2015-01-02,Nordeste,Comercial,1179050.0,1276477
2015-01-02,Nordeste,Industrial,2034972.1,52207
2015-01-02,Nordeste,Outros,815107.8,266499
2015-01-02,Nordeste,Residencial,2240786.0,17627301
2015-01-02,Nordeste,Rural,423319.0,1204728
2015-01-02,Norte,Comercial,376873.0,360652
2015-01-02,Norte,Industrial,1144326.0,12833
2015-01-02,Norte,Outros,298005.0,54035
2015-01-02,Norte,Residencial,677514.0,3969929
2015-01-02,Norte,Rural,68735.0,386655
2015-01-02,Sudeste,Comercial,4446794.0,2451378
2015-01-02,Sudeste,Industrial,7831951.9,232823
2015-01-02,Sudeste,Outros,1921399.0,255142
2015-01-02,Sudeste,Residencial,5957795.0,30375541
2015-01-02,Sudeste,Rural,711887.0,1299352
2015-01-02,Sul,Comercial,1468664.0,977349
2015-01-02,Sul,Industrial,2730946.3,230895
2015-01-02,Sul,Outros,525954.0,117406
2015-01-02,Sul,Residencial,1967877.0,9367429
2015-01-02,Sul,Rural,971828.0,955751
2015-01-03,Centro-Oeste,Comercial,604008.0,508137
2015-01-03,Centro-Oeste,Industrial,754617.0,44074
2015-01-03,Centro-Oeste,Outros,344324.0,55377
2015-01-03,Centro-Oeste,Residencial,828374.0,4481179
2015-01-03,Centro-Oeste,Rural,201261.0,443422
2015-01-03,Nordeste,Comercial,1197847.0,1279555
2015-01-03,Nordeste,Industrial,2218578.7,51839
2015-01-03,Nordeste,Outros,851610.4,266616
2015-01-03,Nordeste,Residencial,2213527.0,17697003
2015-01-03,Nordeste,Rural,366726.0,1198906
2015-01-03,Norte,Comercial,391184.0,360957
2015-01-03,Norte,Industrial,1249395.0,12816
2015-01-03,Norte,Outros,322117.0,54014
2015-01-03,Norte,Residencial,680311.0,3991446
2015-01-03,Norte,Rural,66343.0,386285
2015-01-03,Sudeste,Comercial,4320106.0,2462580
2015-01-03,Sudeste,Industrial,7736995.4,232326
2015-01-03,Sudeste,Outros,1914421.0,253728
2015-01-03,Sudeste,Residencial,5573471.0,30448479
2015-01-03,Sudeste,Rural,605060.0,1301089
2015-01-03,Sul,Comercial,1394635.0,979144
2015-01-03,Sul,Industrial,2637162.0,230809
2015-01-03,Sul,Outros,547447.0,117552
2015-01-03,Sul,Residencial,1802427.0,9393549
2015-01-03,Sul,Rural,897183.0,954208
2015-01-04,Centro-Oeste,Comercial,627793.0,507428
2015-01-04,Centro-Oeste,Industrial,730230.8,44189
2015-01-04,Centro-Oeste,Outros,379209.0,55420
2015-01-04,Centro-Oeste,Residencial,841785.0,4437077
2015-01-04,Centro-Oeste,Rural,197450.0,441942
2015-01-04,Nordeste,Comercial,1192788.0,1282398
2015-01-04,Nordeste,Industrial,2040048.8,51874
2015-01-04,Nordeste,Outros,845214.0,267125
2015-01-04,Nordeste,Residencial,2232375.0,17745761
2015-01-04,Nordeste,Rural,366657.0,1197525
2015-01-04,Norte,Comercial,380982.0,362210
2015-01-04,Norte,Industrial,1198513.0,12831
2015-01-04,Norte,Outros,326337.0,54125
2015-01-04,Norte,Residencial,675513.0,4009935
2015-01-04,Norte,Rural,65533.0,386142
2015-01-04,Sudeste,Comercial,4326175.0,2490079
2015-01-04,Sudeste,Industrial,7917888.0,231667
2015-01-04,Sudeste,Outros,1959834.0,254591
2015-01-04,Sudeste,Residencial,5415655.0,30509749
2015-01-04,Sudeste,Rural,595586.0,1303432
2015-01-04,Sul,Comercial,1378983.0,980125
2015-01-04,Sul,Industrial,2758168.6,230860
2015-01-04,Sul,Outros,564981.0,117758
2015-01-04,Sul,Residencial,1724335.0,9416997
2015-01-04,Sul,Rural,809584.0,954797
2015-01-05,Centro-Oeste,Comercial,599558.0,510354
2015-01-05,Centro-Oeste,Industrial,742489.5,44084
2015-01-05,Centro-Oeste,Outros,368831.0,55158
2015-01-05,Centro-Oeste,Residencial,878861.0,5031393
2015-01-05,Centro-Oeste,Rural,210049.0,448793
2015-01-05,Nordeste,Comercial,1196284.0,1285158
2015-01-05,Nordeste,Industrial,2023611.9,51671
2015-01-05,Nordeste,Outros,851014.0,267173
2015-01-05,Nordeste,Residencial,2218162.0,17766650
2015-01-05,Nordeste,Rural,371304.0,1209033
2015-01-05,Norte,Comercial,385433.0,363296
2015-01-05,Norte,Industrial,1255339.0,12820
2015-01-05,Norte,Outros,332418.0,54287
2015-01-05,Norte,Residencial,679533.0,4025650
2015-01-05,Norte,Rural,65689.0,387441
2015-01-05,Sudeste,Comercial,3979116.0,2482544
2015-01-05,Sudeste,Industrial,7666694.6,231018
2015-01-05,Sudeste,Outros,1850996.0,250847
2015-01-05,Sudeste,Residencial,5176493.0,30588548
2015-01-05,Sudeste,Rural,623152.0,1306787
2015-01-05,Sul,Comercial,1203345.0,980339
2015-01-05,Sul,Industrial,2648654.3,230707
2015-01-05,Sul,Outros,536744.0,118047
2015-01-05,Sul,Residencial,1588736.0,9433933
2015-01-05,Sul,Rural,706131.0,953837
2015-01-06,Centro-Oeste,Comercial,571174.0,511234
2015-01-06,Centro-Oeste,Industrial,728993.7,44205
2015-01-06,Centro-Oeste,Outros,367690.0,55033
2015-01-06,Centro-Oeste,Residencial,850268.0,5051006
2015-01-06,Centro-Oeste,Rural,245691.0,449652
2015-01-06,Nordeste,Comercial,1135185.0,1295030
2015-01-06,Nordeste,Industrial,1975259.9,51402
2015-01-06,Nordeste,Outros,827493.6,267652
2015-01-06,Nordeste,Residencial,2120820.0,17794057
2015-01-06,Nordeste,Rural,383006.0,1212135
2015-01-06,Norte,Comercial,389646.0,363902
2015-01-06,Norte,Industrial,1216684.0,12768
2015-01-06,Norte,Outros,320953.0,54397
2015-01-06,Norte,Residencial,695205.0,4037897
2015-01-06,Norte,Rural,70550.0,389064
2015-01-06,Sudeste,Comercial,3802300.0,2496024
2015-01-06,Sudeste,Industrial,7623855.6,223838
2015-01-06,Sudeste,Outros,1842272.0,253194
2015-01-06,Sudeste,Residencial,4852845.0,30643312
2015-01-06,Sudeste,Rural,631318.0,1309166
2015-01-06,Sul,Comercial,1174355.0,981073
2015-01-06,Sul,Industrial,2637245.0,230465
2015-01-06,Sul,Outros,508590.0,118237
2015-01-06,Sul,Residencial,1593710.0,9455529
2015-01-06,Sul,Rural,653986.0,953956
2015-01-07,Centro-Oeste,Comercial,560693.0,511101
2015-01-07,Centro-Oeste,Industrial,740471.4,44188
2015-01-07,Centro-Oeste,Outros,347331.0,55019
2015-01-07,Centro-Oeste,Residencial,819639.0,5064006
2015-01-07,Centro-Oeste,Rural,276381.0,450516
2015-01-07,Nordeste,Comercial,1083527.0,1306378
2015-01-07,Nordeste,Industrial,1932910.9,51235
2015-01-07,Nordeste,Outros,801610.5,267973
2015-01-07,Nordeste,Residencial,2025226.0,17820037
2015-01-07,Nordeste,Rural,375435.0,1215852
2015-01-07,Norte,Comercial,416243.0,365279
2015-01-07,Norte,Industrial,1269982.0,12713
2015-01-07,Norte,Outros,324847.0,54577
2015-01-07,Norte,Residencial,746477.0,4052119
2015-01-07,Norte,Rural,76091.0,391902
2015-01-07,Sudeste,Comercial,3661598.0,2479330
2015-01-07,Sudeste,Industrial,7453325.5,220973
2015-01-07,Sudeste,Outros,1850028.0,256103
2015-01-07,Sudeste,Residencial,4913722.0,30653743
2015-01-07,Sudeste,Rural,654248.0,1310492
2015-01-07,Sul,Comercial,1116501.0,982094
2015-01-07,Sul,Industrial,2559948.0,229985
2015-01-07,Sul,Outros,527354.0,118343
2015-01-07,Sul,Residencial,1605688.0,9472058
2015-01-07,Sul,Rural,637049.0,952402
2015-01-08,Centro-Oeste,Comercial,586995.0,510963
2015-01-08,Centro-Oeste,Industrial,745062.6,44161
2015-01-08,Centro-Oeste,Outros,369299.0,55025
2015-01-08,Centro-Oeste,Residencial,846311.0,5074560
2015-01-08,Centro-Oeste,Rural,296517.0,451028
2015-01-08,Nordeste,Comercial,1117185.0,1309777
2015-01-08,Nordeste,Industrial,1995306.4,51157
2015-01-08,Nordeste,Outros,822461.9,268040
